SHADE,DE/rand-to-best/1,DE/rand/2
744.565403221819,1400.7799145665936,1500.067538040093
744.565403221819,1400.7799145665936,1500.067538040093
744.565403221819,1400.7799145665936,1500.067538040093
744.565403221819,1400.7799145665936,1500.067538040093
744.565403221819,1400.7799145665936,1500.067538040093
744.565403221819,1400.7799145665936,1500.067538040093
744.565403221819,1400.7799145665936,1500.067538040093
744.565403221819,1400.7799145665936,1500.067538040093
744.565403221819,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
681.7672518942163,1400.7799145665936,1500.067538040093
670.1503808405055,1400.7799145665936,1500.067538040093
670.1503808405055,1400.7799145665936,1500.067538040093
670.1503808405055,1400.7799145665936,1500.067538040093
670.1503808405055,1400.7799145665936,1500.067538040093
670.1503808405055,1400.7799145665936,1500.067538040093
670.1503808405055,1400.7799145665936,1500.067538040093
670.1503808405055,1400.7799145665936,1500.067538040093
670.1503808405055,1400.7799145665936,1500.067538040093
670.1503808405055,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
639.6941039784542,1400.7799145665936,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
603.7781977275163,1067.2309338304299,1500.067538040093
530.9425056391065,1067.2309338304299,1500.067538040093
530.9425056391065,1067.2309338304299,1500.067538040093
530.9425056391065,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
508.3056663741281,1067.2309338304299,1500.067538040093
490.48825863893444,1067.2309338304299,1500.067538040093
490.48825863893444,1067.2309338304299,1500.067538040093
490.48825863893444,1067.2309338304299,1500.067538040093
490.48825863893444,1067.2309338304299,1500.067538040093
490.48825863893444,1067.2309338304299,1500.067538040093
490.48825863893444,1067.2309338304299,1500.067538040093
490.48825863893444,1067.2309338304299,1500.067538040093
490.48825863893444,1067.2309338304299,1500.067538040093
490.48825863893444,1067.2309338304299,1500.067538040093
490.48825863893444,1067.2309338304299,1500.067538040093
490.48825863893444,1067.2309338304299,1500.067538040093
490.48825863893444,1067.2309338304299,1500.067538040093
490.48825863893444,1067.2309338304299,1500.067538040093
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
490.48825863893444,1067.2309338304299,1104.8804228928916
488.0049278728179,1067.2309338304299,1104.8804228928916
488.0049278728179,1067.2309338304299,1104.8804228928916
488.0049278728179,1067.2309338304299,1104.8804228928916
488.0049278728179,1067.2309338304299,1104.8804228928916
488.0049278728179,1067.2309338304299,1104.8804228928916
488.0049278728179,1067.2309338304299,1104.8804228928916
488.0049278728179,1067.2309338304299,1104.8804228928916
488.0049278728179,1067.2309338304299,1104.8804228928916
488.0049278728179,1067.2309338304299,1104.8804228928916
488.0049278728179,1067.2309338304299,1104.8804228928916
488.0049278728179,1067.2309338304299,1104.8804228928916
488.0049278728179,1067.2309338304299,1104.8804228928916
488.0049278728179,1067.2309338304299,1104.8804228928916
488.0049278728179,1067.2309338304299,1104.8804228928916
486.13204720556587,1067.2309338304299,1104.8804228928916
486.13204720556587,1067.2309338304299,1104.8804228928916
486.13204720556587,1067.2309338304299,1104.8804228928916
486.13204720556587,1067.2309338304299,1104.8804228928916
486.13204720556587,1067.2309338304299,1104.8804228928916
486.13204720556587,1067.2309338304299,1104.8804228928916
486.13204720556587,1067.2309338304299,1104.8804228928916
486.13204720556587,1067.2309338304299,1104.8804228928916
486.13204720556587,1067.2309338304299,1104.8804228928916
486.13204720556587,1067.2309338304299,1104.8804228928916
486.13204720556587,1067.2309338304299,1104.8804228928916
459.8935843044087,1067.2309338304299,1104.8804228928916
459.8935843044087,1067.2309338304299,1104.8804228928916
459.8935843044087,1067.2309338304299,1104.8804228928916
459.8935843044087,1067.2309338304299,1104.8804228928916
