iter,action,GBest Fitness,Reward,explore_particles,exploit_particles
684,12,1127.278418502126,0.0,25,25
685,12,1127.278418502126,0.0,25,25
686,12,1127.278418502126,0.0,25,25
687,12,1127.278418502126,0.0,25,25
688,12,1127.278418502126,0.0,25,25
689,12,1127.278418502126,0.0,25,25
690,12,1127.278418502126,0.0,25,25
691,12,1127.278418502126,0.0,25,25
692,12,1127.278418502126,0.0,25,25
693,12,1127.278418502126,0.0,25,25
694,12,1127.278418502126,0.0,25,25
695,12,1127.278418502126,0.0,25,25
696,12,1127.278418502126,0.0,25,25
697,12,1127.278418502126,0.0,25,25
698,12,1127.278418502126,0.0,25,25
699,12,1127.278418502126,0.0,25,25
700,12,1127.278418502126,0.0,25,25
701,12,1127.278418502126,0.0,25,25
702,12,1127.278418502126,0.0,25,25
703,12,1127.278418502126,0.0,25,25
704,12,1127.278418502126,0.0,25,25
705,12,1127.278418502126,0.0,25,25
706,12,1127.278418502126,0.0,25,25
707,12,1127.278418502126,0.0,25,25
708,12,1127.278418502126,0.0,25,25
709,12,1127.278418502126,0.0,25,25
710,12,1127.278418502126,0.0,25,25
711,12,1127.278418502126,0.0,25,25
712,12,1127.278418502126,0.0,25,25
713,12,1127.278418502126,0.0,25,25
714,12,1127.278418502126,0.0,25,25
715,12,1127.278418502126,0.0,25,25
716,12,1127.278418502126,0.0,25,25
717,12,1127.278418502126,0.0,25,25
718,12,1127.278418502126,0.0,25,25
719,12,1127.278418502126,0.0,25,25
720,12,1127.278418502126,0.0,25,25
721,12,1127.278418502126,0.0,25,25
722,12,1127.278418502126,0.0,25,25
723,12,1127.278418502126,0.0,25,25
724,12,1127.278418502126,0.0,25,25
725,12,1127.278418502126,0.0,25,25
726,12,1127.278418502126,0.0,25,25
727,12,1127.278418502126,0.0,25,25
728,12,1127.278418502126,0.0,25,25
729,12,1127.278418502126,0.0,25,25
730,12,1127.278418502126,0.0,25,25
731,12,1127.278418502126,0.0,25,25
732,12,1127.278418502126,0.0,25,25
733,12,1127.278418502126,0.0,25,25
734,12,1127.278418502126,0.0,25,25
735,12,1127.278418502126,0.0,25,25
736,12,1127.278418502126,0.0,25,25
737,12,1127.278418502126,0.0,25,25
738,12,1127.278418502126,0.0,25,25
739,12,1127.278418502126,0.0,25,25
740,12,1127.278418502126,0.0,25,25
741,12,1127.278418502126,0.0,25,25
742,12,1127.278418502126,0.0,25,25
743,12,1127.278418502126,0.0,25,25
744,12,1127.278418502126,0.0,25,25
745,12,1127.278418502126,0.0,25,25
746,12,1127.278418502126,0.0,25,25
747,12,1127.278418502126,0.0,25,25
748,12,1127.278418502126,0.0,25,25
749,12,1127.278418502126,0.0,25,25
750,12,1127.278418502126,0.0,25,25
751,12,1127.278418502126,0.0,25,25
752,12,1127.278418502126,0.0,25,25
753,12,1127.278418502126,0.0,25,25
754,12,1127.278418502126,0.0,25,25
755,12,1127.278418502126,0.0,25,25
756,12,1127.278418502126,0.0,25,25
757,12,1127.278418502126,0.0,25,25
758,12,1127.278418502126,0.0,25,25
759,12,1127.278418502126,0.0,25,25
760,12,1127.278418502126,0.0,25,25
761,12,1127.278418502126,0.0,25,25
762,12,1127.278418502126,0.0,25,25
763,12,1127.278418502126,0.0,25,25
764,12,1127.278418502126,0.0,25,25
765,12,1127.278418502126,0.0,25,25
766,12,1127.278418502126,0.0,25,25
767,12,1127.278418502126,0.0,25,25
768,12,1127.278418502126,0.0,25,25
769,12,1127.278418502126,0.0,25,25
770,12,1127.278418502126,0.0,25,25
771,12,1127.278418502126,0.0,25,25
772,12,1127.278418502126,0.0,25,25
773,12,1127.278418502126,0.0,25,25
774,12,1127.278418502126,0.0,25,25
775,12,1127.278418502126,0.0,25,25
776,12,1127.278418502126,0.0,25,25
777,12,1127.278418502126,0.0,25,25
778,12,1127.278418502126,0.0,25,25
779,12,1127.278418502126,0.0,25,25
780,12,1127.278418502126,0.0,25,25
781,12,1127.278418502126,0.0,25,25
782,12,1127.278418502126,0.0,25,25
783,12,1127.278418502126,0.0,25,25
784,12,1127.278418502126,0.0,25,25
785,12,1127.278418502126,0.0,25,25
786,12,1127.278418502126,0.0,25,25
787,12,1127.278418502126,0.0,25,25
788,12,1127.278418502126,0.0,25,25
789,12,1127.278418502126,0.0,25,25
790,12,1127.278418502126,0.0,25,25
791,12,1127.278418502126,0.0,25,25
792,12,1127.278418502126,0.0,25,25
793,12,1127.278418502126,0.0,25,25
794,12,1127.278418502126,0.0,25,25
795,12,1127.278418502126,0.0,25,25
796,12,1127.278418502126,0.0,25,25
797,12,1127.278418502126,0.0,25,25
798,12,1127.278418502126,0.0,25,25
799,12,1127.278418502126,0.0,25,25
800,12,1127.278418502126,0.0,25,25
801,12,1127.278418502126,0.0,25,25
802,12,1127.278418502126,0.0,25,25
803,12,1127.278418502126,0.0,25,25
804,12,1127.278418502126,0.0,25,25
805,12,1127.278418502126,0.0,25,25
806,12,1127.278418502126,0.0,25,25
807,12,1127.278418502126,0.0,25,25
808,12,1127.278418502126,0.0,25,25
809,12,1127.278418502126,0.0,25,25
810,12,1127.278418502126,0.0,25,25
811,12,1127.278418502126,0.0,25,25
812,12,1127.278418502126,0.0,25,25
813,12,1127.278418502126,0.0,25,25
814,12,1127.278418502126,0.0,25,25
815,12,1127.278418502126,0.0,25,25
816,12,1127.278418502126,0.0,25,25
817,12,1127.278418502126,0.0,25,25
818,12,1127.278418502126,0.0,25,25
819,12,1127.278418502126,0.0,25,25
820,12,1127.278418502126,0.0,25,25
821,12,1127.278418502126,0.0,25,25
822,12,1127.278418502126,0.0,25,25
823,12,1127.278418502126,0.0,25,25
824,12,1127.278418502126,0.0,25,25
825,12,1127.278418502126,0.0,25,25
826,12,1127.278418502126,0.0,25,25
827,12,1127.278418502126,0.0,25,25
828,12,1127.278418502126,0.0,25,25
829,12,1127.278418502126,0.0,25,25
830,12,1127.278418502126,0.0,25,25
831,12,1127.278418502126,0.0,25,25
832,12,1127.278418502126,0.0,25,25
833,12,1127.278418502126,0.0,25,25
834,12,1127.278418502126,0.0,25,25
835,12,1127.278418502126,0.0,25,25
836,12,1127.278418502126,0.0,25,25
837,12,1127.278418502126,0.0,25,25
838,12,1127.278418502126,0.0,25,25
839,12,1127.278418502126,0.0,25,25
840,12,1127.278418502126,0.0,25,25
841,12,1127.278418502126,0.0,25,25
842,12,1127.278418502126,0.0,25,25
843,12,1127.278418502126,0.0,25,25
844,12,1127.278418502126,0.0,25,25
845,12,1127.278418502126,0.0,25,25
846,12,1127.278418502126,0.0,25,25
847,12,1127.278418502126,0.0,25,25
848,12,1127.278418502126,0.0,25,25
849,12,1127.278418502126,0.0,25,25
850,12,1127.278418502126,0.0,25,25
851,12,1127.278418502126,0.0,25,25
852,12,1127.278418502126,0.0,25,25
853,12,1127.278418502126,0.0,25,25
854,12,1127.278418502126,0.0,25,25
855,12,1127.278418502126,0.0,25,25
856,12,1127.278418502126,0.0,25,25
857,12,1127.278418502126,0.0,25,25
858,12,1127.278418502126,0.0,25,25
859,12,1127.278418502126,0.0,25,25
860,12,1127.278418502126,0.0,25,25
861,12,1127.278418502126,0.0,25,25
862,12,1127.278418502126,0.0,25,25
863,12,1127.278418502126,0.0,25,25
864,12,1127.278418502126,0.0,25,25
865,12,1127.278418502126,0.0,25,25
866,12,1127.278418502126,0.0,25,25
867,12,1127.278418502126,0.0,25,25
868,12,1127.278418502126,0.0,25,25
869,12,1127.278418502126,0.0,25,25
870,12,1127.278418502126,0.0,25,25
871,12,1127.278418502126,0.0,25,25
872,12,1127.278418502126,0.0,25,25
873,12,1127.278418502126,0.0,25,25
874,12,1127.278418502126,0.0,25,25
875,12,1127.278418502126,0.0,25,25
876,12,1127.278418502126,0.0,25,25
877,12,1127.278418502126,0.0,25,25
878,12,1127.278418502126,0.0,25,25
879,12,1127.278418502126,0.0,25,25
880,12,1127.278418502126,0.0,25,25
881,12,1127.278418502126,0.0,25,25
882,12,1127.278418502126,0.0,25,25
883,12,1127.278418502126,0.0,25,25
884,12,1127.278418502126,0.0,25,25
885,12,1127.278418502126,0.0,25,25
886,12,1127.278418502126,0.0,25,25
887,12,1127.278418502126,0.0,25,25
888,12,1127.278418502126,0.0,25,25
889,12,1127.278418502126,0.0,25,25
890,12,1127.278418502126,0.0,25,25
891,12,1127.278418502126,0.0,25,25
892,12,1127.278418502126,0.0,25,25
893,12,1127.278418502126,0.0,25,25
894,12,1127.278418502126,0.0,25,25
895,12,1127.278418502126,0.0,25,25
896,12,1127.278418502126,0.0,25,25
897,12,1127.278418502126,0.0,25,25
898,12,1127.278418502126,0.0,25,25
899,12,1127.278418502126,0.0,25,25
900,12,1127.278418502126,0.0,25,25
901,12,1127.278418502126,0.0,25,25
902,1,1127.278418502126,0.0,35,15
903,1,1127.278418502126,0.0,35,15
904,1,1127.278418502126,0.0,35,15
905,1,1127.278418502126,0.0,35,15
906,1,1127.278418502126,0.0,35,15
907,1,1127.278418502126,0.0,35,15
908,1,1127.278418502126,0.0,35,15
909,1,1127.278418502126,0.0,35,15
910,1,1127.278418502126,0.0,35,15
911,1,1127.278418502126,0.0,35,15
912,1,1127.278418502126,0.0,35,15
913,1,1127.278418502126,0.0,35,15
914,1,1127.278418502126,0.0,35,15
915,1,1127.278418502126,0.0,35,15
916,1,1127.278418502126,0.0,35,15
917,1,1127.278418502126,0.0,35,15
918,1,1127.278418502126,0.0,35,15
919,5,1127.278418502126,0.0,25,25
920,5,1127.278418502126,0.0,25,25
921,5,1127.278418502126,0.0,25,25
922,5,1127.278418502126,0.0,25,25
923,5,1127.278418502126,0.0,25,25
924,5,1127.278418502126,0.0,25,25
925,5,1127.278418502126,0.0,25,25
926,5,1127.278418502126,0.0,25,25
927,5,1127.278418502126,0.0,25,25
928,5,1127.278418502126,0.0,25,25
929,5,1127.278418502126,0.0,25,25
930,5,1127.278418502126,0.0,25,25
931,5,1127.278418502126,0.0,25,25
932,5,1127.278418502126,0.0,25,25
933,5,1127.278418502126,0.0,25,25
934,1,1127.278418502126,0.0,35,15
935,1,1127.278418502126,0.0,35,15
936,1,1127.278418502126,0.0,35,15
937,1,1127.278418502126,0.0,35,15
938,1,1127.278418502126,0.0,35,15
939,1,1127.278418502126,0.0,35,15
940,1,1127.278418502126,0.0,35,15
941,1,1127.278418502126,0.0,35,15
942,1,1127.278418502126,0.0,35,15
943,1,1127.278418502126,0.0,35,15
944,1,1127.278418502126,0.0,35,15
945,1,1127.278418502126,0.0,35,15
946,1,1127.278418502126,0.0,35,15
947,1,1127.278418502126,0.0,35,15
948,1,1127.278418502126,0.0,35,15
949,1,1127.278418502126,0.0,35,15
950,1,1127.278418502126,0.0,35,15
951,1,1127.278418502126,0.0,35,15
952,1,1127.278418502126,0.0,35,15
953,1,1127.278418502126,0.0,35,15
954,1,1127.278418502126,0.0,35,15
955,1,1127.278418502126,0.0,35,15
956,1,1127.278418502126,0.0,35,15
957,1,1127.278418502126,0.0,35,15
958,1,1127.278418502126,0.0,35,15
959,1,1127.278418502126,0.0,35,15
960,1,1127.278418502126,0.0,35,15
961,1,1127.278418502126,0.0,35,15
962,1,1127.278418502126,0.0,35,15
963,1,1127.278418502126,0.0,35,15
964,1,1127.278418502126,0.0,35,15
965,1,1127.278418502126,0.0,35,15
966,1,1127.278418502126,0.0,35,15
967,1,1127.278418502126,0.0,35,15
968,1,1127.278418502126,0.0,35,15
969,1,1127.278418502126,0.0,35,15
970,1,1127.278418502126,0.0,35,15
971,1,1127.278418502126,0.0,35,15
972,1,1127.278418502126,0.0,35,15
973,1,1127.278418502126,0.0,35,15
974,12,1127.278418502126,0.0,25,25
975,12,1127.278418502126,0.0,25,25
976,12,1127.278418502126,0.0,25,25
977,12,1127.278418502126,0.0,25,25
978,12,1127.278418502126,0.0,25,25
979,12,1127.278418502126,0.0,25,25
980,12,1127.278418502126,0.0,25,25
981,12,1127.278418502126,0.0,25,25
982,12,1127.278418502126,0.0,25,25
983,12,1127.278418502126,0.0,25,25
984,12,1127.278418502126,0.0,25,25
985,12,1127.278418502126,0.0,25,25
986,12,1127.278418502126,0.0,25,25
987,12,1127.278418502126,0.0,25,25
988,12,1127.278418502126,0.0,25,25
989,12,1127.278418502126,0.0,25,25
990,12,1127.278418502126,0.0,25,25
991,12,1127.278418502126,0.0,25,25
992,12,1127.278418502126,0.0,25,25
993,12,1127.278418502126,0.0,25,25
994,12,1127.278418502126,0.0,25,25
995,12,1127.278418502126,0.0,25,25
996,12,1127.278418502126,0.0,25,25
997,12,1127.278418502126,0.0,25,25
998,12,1127.278418502126,0.0,25,25
999,1,1127.278418502126,0.0,34,16
1000,1,1127.278418502126,0.0,34,16
1001,1,1127.278418502126,0.0,34,16
1002,1,1127.278418502126,0.0,34,16
1003,1,1127.278418502126,0.0,34,16
1004,1,1127.278418502126,0.0,34,16
1005,1,1127.278418502126,0.0,34,16
1006,1,1127.278418502126,0.0,34,16
1007,1,1127.278418502126,0.0,34,16
1008,1,1127.278418502126,0.0,34,16
1009,1,1127.278418502126,0.0,34,16
1010,1,1127.278418502126,0.0,34,16
1011,1,1127.278418502126,0.0,34,16
1012,1,1127.278418502126,0.0,34,16
1013,1,1127.278418502126,0.0,34,16
1014,1,1127.278418502126,0.0,34,16
1015,1,1127.278418502126,0.0,34,16
1016,1,1127.278418502126,0.0,34,16
1017,1,1127.278418502126,0.0,34,16
1018,1,1127.278418502126,0.0,34,16
1019,1,1127.278418502126,0.0,34,16
1020,1,1127.278418502126,0.0,34,16
1021,1,1127.278418502126,0.0,34,16
1022,1,1127.278418502126,0.0,34,16
1023,1,1127.278418502126,0.0,34,16
1024,1,1127.278418502126,0.0,34,16
1025,1,1127.278418502126,0.0,34,16
1026,1,1127.278418502126,0.0,34,16
1027,1,1127.278418502126,0.0,34,16
1028,1,1127.278418502126,0.0,34,16
1029,1,1127.278418502126,0.0,34,16
1030,1,1127.278418502126,0.0,34,16
1031,1,1127.278418502126,0.0,34,16
1032,1,1127.278418502126,0.0,34,16
1033,1,1127.278418502126,0.0,34,16
1034,1,1127.278418502126,0.0,34,16
1035,1,1127.278418502126,0.0,34,16
1036,1,1127.278418502126,0.0,34,16
1037,1,1127.278418502126,0.0,34,16
1038,1,1127.278418502126,0.0,34,16
1039,1,1127.278418502126,0.0,34,16
1040,1,1127.278418502126,0.0,34,16
1041,1,1127.278418502126,0.0,34,16
1042,1,965.4858703106866,0.0301973873997431,34,16
1043,12,965.4858703106866,0.0,25,25
1044,12,965.4858703106866,0.0,25,25
1045,12,965.4858703106866,0.0,25,25
1046,12,965.4858703106866,0.0,25,25
1047,12,965.4858703106866,0.0,25,25
1048,12,965.4858703106866,0.0,25,25
1049,12,965.4858703106866,0.0,25,25
1050,12,965.4858703106866,0.0,25,25
1051,12,965.4858703106866,0.0,25,25
1052,12,965.4858703106866,0.0,25,25
1053,12,965.4858703106866,0.0,25,25
1054,12,965.4858703106866,0.0,25,25
1055,12,965.4858703106866,0.0,25,25
1056,12,965.4858703106866,0.0,25,25
1057,12,965.4858703106866,0.0,25,25
1058,12,965.4858703106866,0.0,25,25
1059,12,965.4858703106866,0.0,25,25
1060,12,965.4858703106866,0.0,25,25
1061,12,965.4858703106866,0.0,25,25
1062,12,965.4858703106866,0.0,25,25
1063,12,965.4858703106866,0.0,25,25
1064,12,965.4858703106866,0.0,25,25
1065,12,965.4858703106866,0.0,25,25
1066,12,965.4858703106866,0.0,25,25
1067,12,965.4858703106866,0.0,25,25
1068,12,965.4858703106866,0.0,25,25
1069,12,965.4858703106866,0.0,25,25
1070,12,965.4858703106866,0.0,25,25
1071,12,965.4858703106866,0.0,25,25
1072,12,965.4858703106866,0.0,25,25
1073,12,965.4858703106866,0.0,25,25
1074,12,965.4858703106866,0.0,25,25
1075,12,965.4858703106866,0.0,25,25
1076,12,965.4858703106866,0.0,25,25
1077,12,965.4858703106866,0.0,25,25
1078,12,965.4858703106866,0.0,25,25
1079,12,965.4858703106866,0.0,25,25
1080,12,965.4858703106866,0.0,25,25
1081,12,965.4858703106866,0.0,25,25
1082,12,965.4858703106866,0.0,25,25
1083,12,965.4858703106866,0.0,25,25
1084,12,965.4858703106866,0.0,25,25
1085,12,965.4858703106866,0.0,25,25
1086,12,965.4858703106866,0.0,25,25
1087,12,965.4858703106866,0.0,25,25
1088,12,965.4858703106866,0.0,25,25
1089,12,965.4858703106866,0.0,25,25
1090,12,965.4858703106866,0.0,25,25
1091,12,965.4858703106866,0.0,25,25
1092,12,965.4858703106866,0.0,25,25
1093,12,965.4858703106866,0.0,25,25
1094,12,965.4858703106866,0.0,25,25
1095,12,965.4858703106866,0.0,25,25
1096,12,965.4858703106866,0.0,25,25
1097,12,965.4858703106866,0.0,25,25
1098,12,965.4858703106866,0.0,25,25
1099,12,965.4858703106866,0.0,25,25
1100,12,965.4858703106866,0.0,25,25
1101,12,965.4858703106866,0.0,25,25
1102,12,965.4858703106866,0.0,25,25
1103,12,965.4858703106866,0.0,25,25
1104,12,965.4858703106866,0.0,25,25
1105,12,965.4858703106866,0.0,25,25
1106,12,965.4858703106866,0.0,25,25
1107,12,965.4858703106866,0.0,25,25
1108,12,965.4858703106866,0.0,25,25
1109,12,965.4858703106866,0.0,25,25
1110,12,965.4858703106866,0.0,25,25
1111,12,965.4858703106866,0.0,25,25
1112,12,965.4858703106866,0.0,25,25
1113,12,965.4858703106866,0.0,25,25
1114,12,965.4858703106866,0.0,25,25
1115,12,965.4858703106866,0.0,25,25
1116,12,965.4858703106866,0.0,25,25
1117,12,965.4858703106866,0.0,25,25
1118,12,965.4858703106866,0.0,25,25
1119,12,965.4858703106866,0.0,25,25
1120,12,965.4858703106866,0.0,25,25
1121,12,965.4858703106866,0.0,25,25
1122,12,965.4858703106866,0.0,25,25
1123,12,965.4858703106866,0.0,25,25
1124,12,965.4858703106866,0.0,25,25
1125,12,965.4858703106866,0.0,25,25
1126,12,965.4858703106866,0.0,25,25
1127,12,965.4858703106866,0.0,25,25
1128,12,965.4858703106866,0.0,25,25
1129,12,965.4858703106866,0.0,25,25
1130,12,965.4858703106866,0.0,25,25
1131,12,965.4858703106866,0.0,25,25
1132,12,965.4858703106866,0.0,25,25
1133,12,965.4858703106866,0.0,25,25
1134,12,965.4858703106866,0.0,25,25
1135,12,965.4858703106866,0.0,25,25
1136,12,965.4858703106866,0.0,25,25
1137,12,965.4858703106866,0.0,25,25
1138,12,965.4858703106866,0.0,25,25
1139,12,965.4858703106866,0.0,25,25
1140,12,965.4858703106866,0.0,25,25
1141,12,965.4858703106866,0.0,25,25
1142,12,965.4858703106866,0.0,25,25
1143,12,965.4858703106866,0.0,25,25
1144,12,965.4858703106866,0.0,25,25
1145,12,965.4858703106866,0.0,25,25
1146,12,965.4858703106866,0.0,25,25
1147,12,965.4858703106866,0.0,25,25
1148,12,965.4858703106866,0.0,25,25
1149,12,965.4858703106866,0.0,25,25
1150,12,965.4858703106866,0.0,25,25
1151,12,965.4858703106866,0.0,25,25
1152,12,965.4858703106866,0.0,25,25
1153,12,965.4858703106866,0.0,25,25
1154,12,965.4858703106866,0.0,25,25
1155,12,965.4858703106866,0.0,25,25
1156,12,965.4858703106866,0.0,25,25
1157,12,965.4858703106866,0.0,25,25
1158,12,965.4858703106866,0.0,25,25
1159,12,965.4858703106866,0.0,25,25
1160,12,965.4858703106866,0.0,25,25
1161,12,965.4858703106866,0.0,25,25
1162,12,965.4858703106866,0.0,25,25
1163,12,965.4858703106866,0.0,25,25
1164,12,965.4858703106866,0.0,25,25
1165,12,965.4858703106866,0.0,25,25
1166,12,965.4858703106866,0.0,25,25
1167,12,965.4858703106866,0.0,25,25
1168,12,965.4858703106866,0.0,25,25
1169,12,965.4858703106866,0.0,25,25
1170,12,965.4858703106866,0.0,25,25
1171,12,965.4858703106866,0.0,25,25
1172,12,965.4858703106866,0.0,25,25
1173,12,965.4858703106866,0.0,25,25
1174,12,965.4858703106866,0.0,25,25
1175,12,965.4858703106866,0.0,25,25
1176,12,965.4858703106866,0.0,25,25
1177,12,965.4858703106866,0.0,25,25
1178,12,965.4858703106866,0.0,25,25
1179,12,965.4858703106866,0.0,25,25
1180,12,965.4858703106866,0.0,25,25
1181,12,965.4858703106866,0.0,25,25
1182,12,965.4858703106866,0.0,25,25
1183,12,965.4858703106866,0.0,25,25
1184,12,965.4858703106866,0.0,25,25
1185,12,965.4858703106866,0.0,25,25
1186,12,965.4858703106866,0.0,25,25
1187,12,965.4858703106866,0.0,25,25
1188,12,965.4858703106866,0.0,25,25
1189,12,965.4858703106866,0.0,25,25
1190,12,965.4858703106866,0.0,25,25
1191,12,965.4858703106866,0.0,25,25
1192,12,965.4858703106866,0.0,25,25
1193,12,965.4858703106866,0.0,25,25
1194,12,965.4858703106866,0.0,25,25
1195,12,965.4858703106866,0.0,25,25
1196,12,965.4858703106866,0.0,25,25
1197,12,965.4858703106866,0.0,25,25
1198,12,965.4858703106866,0.0,25,25
1199,12,965.4858703106866,0.0,25,25
1200,12,965.4858703106866,0.0,25,25
1201,12,965.4858703106866,0.0,25,25
1202,12,965.4858703106866,0.0,25,25
1203,12,965.4858703106866,0.0,25,25
1204,12,965.4858703106866,0.0,25,25
1205,12,965.4858703106866,0.0,25,25
1206,12,965.4858703106866,0.0,25,25
1207,12,965.4858703106866,0.0,25,25
1208,12,965.4858703106866,0.0,25,25
1209,12,965.4858703106866,0.0,25,25
1210,12,965.4858703106866,0.0,25,25
1211,12,965.4858703106866,0.0,25,25
1212,12,965.4858703106866,0.0,25,25
1213,12,965.4858703106866,0.0,25,25
1214,12,965.4858703106866,0.0,25,25
1215,12,965.4858703106866,0.0,25,25
1216,12,965.4858703106866,0.0,25,25
1217,12,965.4858703106866,0.0,25,25
1218,12,965.4858703106866,0.0,25,25
1219,12,965.4858703106866,0.0,25,25
1220,12,965.4858703106866,0.0,25,25
1221,12,965.4858703106866,0.0,25,25
1222,12,965.4858703106866,0.0,25,25
1223,12,965.4858703106866,0.0,25,25
1224,12,965.4858703106866,0.0,25,25
1225,12,965.4858703106866,0.0,25,25
1226,12,965.4858703106866,0.0,25,25
1227,12,965.4858703106866,0.0,25,25
1228,12,965.4858703106866,0.0,25,25
1229,12,965.4858703106866,0.0,25,25
1230,12,965.4858703106866,0.0,25,25
1231,12,965.4858703106866,0.0,25,25
1232,12,965.4858703106866,0.0,25,25
1233,12,965.4858703106866,0.0,25,25
1234,12,965.4858703106866,0.0,25,25
1235,12,965.4858703106866,0.0,25,25
1236,12,965.4858703106866,0.0,25,25
1237,12,965.4858703106866,0.0,25,25
1238,12,965.4858703106866,0.0,25,25
1239,12,965.4858703106866,0.0,25,25
1240,12,965.4858703106866,0.0,25,25
1241,12,965.4858703106866,0.0,25,25
1242,12,965.4858703106866,0.0,25,25
1243,12,965.4858703106866,0.0,25,25
1244,12,965.4858703106866,0.0,25,25
1245,12,965.4858703106866,0.0,25,25
1246,12,965.4858703106866,0.0,25,25
1247,12,965.4858703106866,0.0,25,25
1248,12,965.4858703106866,0.0,25,25
1249,12,965.4858703106866,0.0,25,25
1250,12,965.4858703106866,0.0,25,25
1251,12,965.4858703106866,0.0,25,25
1252,12,965.4858703106866,0.0,25,25
1253,12,965.4858703106866,0.0,25,25
1254,12,965.4858703106866,0.0,25,25
1255,12,965.4858703106866,0.0,25,25
1256,12,965.4858703106866,0.0,25,25
1257,12,965.4858703106866,0.0,25,25
1258,12,965.4858703106866,0.0,25,25
1259,12,965.4858703106866,0.0,25,25
1260,12,965.4858703106866,0.0,25,25
1261,12,965.4858703106866,0.0,25,25
1262,12,965.4858703106866,0.0,25,25
1263,12,965.4858703106866,0.0,25,25
1264,12,965.4858703106866,0.0,25,25
1265,12,965.4858703106866,0.0,25,25
1266,12,965.4858703106866,0.0,25,25
1267,12,965.4858703106866,0.0,25,25
1268,12,965.4858703106866,0.0,25,25
1269,12,965.4858703106866,0.0,25,25
1270,12,965.4858703106866,0.0,25,25
1271,12,965.4858703106866,0.0,25,25
1272,12,965.4858703106866,0.0,25,25
1273,12,965.4858703106866,0.0,25,25
1274,12,965.4858703106866,0.0,25,25
1275,12,965.4858703106866,0.0,25,25
1276,12,965.4858703106866,0.0,25,25
1277,12,965.4858703106866,0.0,25,25
1278,12,965.4858703106866,0.0,25,25
1279,12,965.4858703106866,0.0,25,25
1280,12,965.4858703106866,0.0,25,25
1281,12,965.4858703106866,0.0,25,25
1282,12,965.4858703106866,0.0,25,25
1283,12,965.4858703106866,0.0,25,25
1284,12,965.4858703106866,0.0,25,25
1285,12,965.4858703106866,0.0,25,25
1286,12,965.4858703106866,0.0,25,25
1287,12,965.4858703106866,0.0,25,25
1288,12,965.4858703106866,0.0,25,25
1289,12,965.4858703106866,0.0,25,25
1290,12,965.4858703106866,0.0,25,25
1291,12,965.4858703106866,0.0,25,25
1292,12,965.4858703106866,0.0,25,25
1293,12,965.4858703106866,0.0,25,25
1294,12,965.4858703106866,0.0,25,25
1295,12,965.4858703106866,0.0,25,25
1296,12,965.4858703106866,0.0,25,25
1297,12,965.4858703106866,0.0,25,25
1298,12,965.4858703106866,0.0,25,25
1299,12,965.4858703106866,0.0,25,25
1300,12,965.4858703106866,0.0,25,25
1301,12,965.4858703106866,0.0,25,25
1302,12,965.4858703106866,0.0,25,25
1303,12,965.4858703106866,0.0,25,25
1304,12,965.4858703106866,0.0,25,25
1305,12,965.4858703106866,0.0,25,25
1306,12,965.4858703106866,0.0,25,25
1307,12,965.4858703106866,0.0,25,25
1308,12,965.4858703106866,0.0,25,25
1309,12,965.4858703106866,0.0,25,25
1310,12,965.4858703106866,0.0,25,25
1311,12,965.4858703106866,0.0,25,25
1312,12,965.4858703106866,0.0,25,25
1313,12,965.4858703106866,0.0,25,25
1314,12,965.4858703106866,0.0,25,25
1315,12,965.4858703106866,0.0,25,25
1316,12,965.4858703106866,0.0,25,25
1317,12,965.4858703106866,0.0,25,25
1318,12,965.4858703106866,0.0,25,25
1319,12,965.4858703106866,0.0,25,25
1320,12,965.4858703106866,0.0,25,25
1321,12,965.4858703106866,0.0,25,25
1322,12,965.4858703106866,0.0,25,25
1323,12,965.4858703106866,0.0,25,25
1324,12,965.4858703106866,0.0,25,25
1325,12,965.4858703106866,0.0,25,25
1326,12,965.4858703106866,0.0,25,25
1327,12,965.4858703106866,0.0,25,25
1328,12,965.4858703106866,0.0,25,25
1329,12,965.4858703106866,0.0,25,25
1330,12,965.4858703106866,0.0,25,25
1331,12,965.4858703106866,0.0,25,25
1332,12,965.4858703106866,0.0,25,25
1333,12,965.4858703106866,0.0,25,25
1334,12,965.4858703106866,0.0,25,25
1335,12,965.4858703106866,0.0,25,25
1336,12,965.4858703106866,0.0,25,25
1337,12,965.4858703106866,0.0,25,25
1338,12,965.4858703106866,0.0,25,25
1339,12,965.4858703106866,0.0,25,25
1340,12,965.4858703106866,0.0,25,25
1341,12,965.4858703106866,0.0,25,25
1342,12,965.4858703106866,0.0,25,25
1343,12,965.4858703106866,0.0,25,25
1344,12,965.4858703106866,0.0,25,25
1345,12,965.4858703106866,0.0,25,25
1346,12,965.4858703106866,0.0,25,25
1347,12,965.4858703106866,0.0,25,25
1348,12,965.4858703106866,0.0,25,25
1349,12,965.4858703106866,0.0,25,25
1350,12,965.4858703106866,0.0,25,25
1351,12,965.4858703106866,0.0,25,25
1352,12,965.4858703106866,0.0,25,25
1353,12,965.4858703106866,0.0,25,25
1354,12,965.4858703106866,0.0,25,25
1355,12,965.4858703106866,0.0,25,25
1356,12,965.4858703106866,0.0,25,25
1357,12,965.4858703106866,0.0,25,25
1358,12,965.4858703106866,0.0,25,25
1359,12,965.4858703106866,0.0,25,25
1360,12,965.4858703106866,0.0,25,25
1361,12,965.4858703106866,0.0,25,25
1362,12,965.4858703106866,0.0,25,25
1363,12,965.4858703106866,0.0,25,25
